seed,gen,best_fitness,mean_fitness,best_expr,node_count,total_info,monotonicity,mean_rate,parsimony
0,10,-0.01370718,-13000000.03747849,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,20,-0.01370718,-1000000.03833445,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,30,-0.01370718,-3000000.0369128,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,40,-0.01370718,-7000000.03713797,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,50,-0.01370718,-7000000.03703395,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,60,-0.01370718,-3000000.0383497,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,70,-0.01370718,-5000000.03819605,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,80,-0.01370718,-4000000.03827299,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,90,-0.01370718,-4000000.03887826,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,100,-0.01370718,-8000000.03788207,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,110,-0.01370718,-2000000.03674663,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,120,-0.01370718,-5000000.03603796,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,130,-0.01370718,-3000000.03826848,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,140,-0.01370718,-4000000.03506521,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,150,-0.01370718,-5000000.03632975,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,160,-0.01370718,-9000000.0366324,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,170,-0.01370718,-2000000.03848548,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,180,-0.01370718,-9000000.03778849,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,190,-0.01370718,-2000000.03803373,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,200,-0.01370718,-4000000.03860862,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,210,-0.01370718,-9000000.03647396,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,220,-0.01370718,-6000000.03771388,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,230,-0.01370718,-10000000.03692577,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,240,-0.01370718,-2000000.03586505,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,250,-0.01370718,-5000000.03733397,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,260,-0.01370718,-5000000.03716596,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,270,-0.01370718,-5000000.03674408,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,280,-0.01370718,-7000000.03631104,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,290,-0.01370718,-9000000.03792205,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,300,-0.01370718,-7000000.03836317,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,310,-0.01370718,-4000000.03712078,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,320,-0.01370718,-4000000.03726182,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,330,-0.01370718,-3000000.03761364,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,340,-0.01370718,-5000000.03852231,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,350,-0.01370718,-6000000.03747697,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,360,-0.01370718,-5000000.03607043,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,370,-0.01370718,-5000000.03876743,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,380,-0.01370718,-6000000.03706221,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,390,-0.01370718,-5000000.03683683,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,400,-0.01370718,-8000000.03803109,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,410,-0.01370718,-9000000.03745807,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,420,-0.01370718,-6000000.03567416,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,430,-0.01370718,-7000000.03859761,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,440,-0.01370718,-2000000.03747464,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,450,-0.01370718,-5000000.03781924,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,460,-0.01370718,-10000000.03652244,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,470,-0.01370718,-1000000.03780901,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,480,-0.01370718,-8000000.038341,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,490,-0.01370718,-7000000.03847097,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,500,-0.01370718,-10000000.03604998,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,510,-0.01370718,-0.03879757,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,520,-0.01370718,-4000000.03749036,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,530,-0.01370718,-12000000.03666583,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,540,-0.01370718,-8000000.03779436,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,550,-0.01370718,-4000000.03759766,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,560,-0.01370718,-2000000.03947319,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,570,-0.01370718,-2000000.03698347,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,580,-0.01370718,-9000000.03882982,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,590,-0.01370718,-4000000.03717231,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,600,-0.01370718,-3000000.03727651,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,610,-0.01370718,-4000000.03695501,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,620,-0.01370718,-1000000.03838259,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,630,-0.01370718,-1000000.03727901,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,640,-0.01370718,-9000000.03669403,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,650,-0.01370718,-2000000.0369054,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,660,-0.01370718,-7000000.0368352,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,670,-0.01370718,-2000000.03747746,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,680,-0.01370718,-3000000.0397464,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,690,-0.01370718,-5000000.03978731,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,700,-0.01370718,-9000000.03661335,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,710,-0.01370718,-3000000.03737997,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,720,-0.01370718,-4000000.03678448,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,730,-0.01370718,-5000000.03908304,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,740,-0.01370718,-6000000.03763157,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,750,-0.01370718,-7000000.03750843,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,760,-0.01370718,-4000000.03685291,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,770,-0.01370718,-3000000.03720689,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,780,-0.01370718,-3000000.03627403,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,790,-0.01370718,-3000000.03824794,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,800,-0.01370718,-10000000.03660918,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,810,-0.01370718,-1000000.03874169,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,820,-0.01370718,-3000000.03942854,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,830,-0.01370718,-5000000.03763738,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,840,-0.01370718,-5000000.03718788,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,850,-0.01370718,-5000000.03762872,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,860,-0.01370718,-8000000.03685164,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,870,-0.01370718,-4000000.03771289,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,880,-0.01370718,-4000000.0370437,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,890,-0.01370718,-4000000.03748843,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,900,-0.01370718,-1000000.03819275,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,910,-0.01370718,-9000000.03594461,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,920,-0.01370718,-4000000.0375958,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,930,-0.01370718,-6000000.03715171,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,940,-0.01370718,-9000000.03827295,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,950,-0.01370718,-6000000.03656705,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,960,-0.01370718,-4000000.03765292,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,970,-0.01370718,-4000000.03773162,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,980,-0.01370718,-10000000.03536502,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,990,-0.01370718,-5000000.03833246,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,1000,-0.01370718,-3000000.03831793,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,1010,-0.01370718,-11000000.03655176,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,1020,-0.01370718,-3000000.03752484,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,1030,-0.01370718,-5000000.03678677,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,1040,-0.01370718,-7000000.03851251,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,1050,-0.01370718,-4000000.03667078,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
0,1060,-0.01370718,-5000000.03864551,(-(-1 ^ k)),4,0.3485,0.1,0.3589,0.02
