episode,return
433,-0.6325877105113822
434,-0.5732040231395933
435,-0.2611581316181972
436,-0.6567880806643687
437,-0.5172062145470268
438,-0.22110087182843832
439,-0.3377962818550699
440,-0.46086012323171754
441,-0.4074929067485165
442,-0.8592322730305065
443,-0.5421929419601532
444,-0.1034113184088877
445,-0.1276237922674139
446,-0.7910801353699995
447,-0.009486107246513662
448,-0.2651098439282631
449,-0.04183432668639335
450,-0.955193321289481
451,-0.020291996823885737
452,-1.2292233457429418
453,-0.6826741113585478
454,-0.670964954864115
455,-0.2787729222327627
456,-0.6316180941826155
457,-0.7854843598788922
458,-0.1652365614846183
459,-0.15451694355896442
460,-0.6931806820435816
461,-0.12035976322477586
462,-0.4456036382371514
463,-0.0391894508002688
464,-0.7743425934242849
465,-1.4962665801354946
466,-0.4085492746718794
467,-0.28230263042327836
468,-1.2298452375704754
469,-0.7896940183673146
470,-0.17009744871419394
471,-0.47156072856064574
472,-1.2646855163464246
473,-0.06149634055244497
474,-0.30240443175127046
475,-0.649976247509431
476,-1.1833183564550036
477,-2.1155749411860616
478,-0.5088356019618593
479,-0.8722482985444421
480,-0.6703965769233823
481,-0.022361581352817073
482,-0.552031674693892
483,-0.5356374666848742
484,-0.40434135635142915
485,-0.3198305512755444
486,-0.9378112848853595
487,-0.257203164807458
488,-0.00917711153820667
489,-0.26705370121450656
490,-0.10250007997781588
491,-0.19811715228510365
492,-0.44079332079938743
493,-0.8265744604401362
494,-0.7342983814950241
495,-0.01110654065408871
496,-0.1622097431190452
497,-0.012398956359638487
498,-0.47616689076105556
499,-1.7198648819919118
500,-1.1168373646209797
501,-0.15340695460193737
502,-0.053125206052857636
503,-0.7123446851701407
504,-1.2313273934804514
505,-0.5612106767875908
506,-0.5092634460080647
507,-0.5761748840215347
508,-0.3051637671851636
509,-0.4123942525524249
510,-0.6683229624780681
511,-1.0517179140868094
512,-1.3958210316717865
513,-0.35344326302699625
514,-0.7816722859470738
515,-0.4499996553203883
516,-0.1917866201587777
517,-0.04199910252468403
518,-0.5173361637777177
519,-0.7902897844795546
520,-1.5732389355117677
521,-0.11528856311524026
522,-0.2092401727817087
523,-0.458117598935982
524,-0.07022687003059516
525,-0.4650409065276067
526,-0.7100884864163552
527,-0.2861147679056157
528,-0.12267187942256205
529,-0.12438945780699397
530,-0.4033790654558115
531,-0.0019349320693326957
532,-0.6020163385152503
533,-1.392922586420191
534,-0.6080208455903274
535,-0.06358473734076556
536,-0.8049791441069842
537,-0.5711200533725029
538,-0.8336778116366604
539,-0.010555201453290764
540,-1.4813261219697418
541,-0.1500041098596755
542,-1.0324310644667722
543,-0.4827769060892666
544,-0.890808810235773
545,-1.1857483154349728
546,-1.0365321728299381
547,-0.8810785733031483
548,-1.2489482504632605
549,-0.8938435365648384
550,-0.2839339112223565
551,-0.02622998672447012
552,-0.5443950788084659
553,-0.8298927923220211
554,-0.32618243616009185
555,-0.36977571736377524
556,-0.7778330089149008
557,-0.45643861986792506
558,-0.8954034773442261
559,-0.9599042950768114
560,-0.5806547868619991
561,-0.2786602334535806
562,-0.6807762814092938
563,-1.5935760260631004
564,-0.5695118980951804
565,-0.5696349104064227
566,-1.3192526074270092
567,-0.13728341514363335
568,-0.27895856444501216
569,-0.4950932970484149
570,-0.3156301914759555
571,-0.06349635858114093
572,-0.33827755582397995
573,-0.6108529264973656
574,-0.15293420080093964
575,-0.25966243024213626
576,-0.36657828323325614
577,-0.14653665308868855
578,-0.11625799386890692
579,-0.20142263387984746
580,-0.8450864909948086
581,-0.7764821694238462
582,-0.8917700033327521
583,-1.2021628967376377
584,-0.8323353629865713
585,-0.5142757396383494
586,-1.1555329440036892
587,-0.8320269311852384
588,-0.27118139837898086
589,-0.5426016690267486
590,-0.30121716217654254
591,-0.5393026544618098
592,-0.2495891332876817
593,-0.8085767113749286
594,-0.17522870527599976
595,-0.4025341056307952
596,-0.0680979000691083
597,-0.035675469086705734
598,-0.10047254977388576
599,-0.0985281136688275
600,-0.5273737347130364
601,-0.08601796862677612
602,-0.2867689391799913
603,-0.3978977375352278
604,-0.654097309873413
605,-1.0832093476356397
606,-0.9117336072161835
607,-0.8692368644893341
608,-1.0252752076979312
609,-0.1928272009813638
610,-0.8136350398230852
611,-0.5685989149708612
612,-0.656321239391095
613,-0.7484298108881243
614,-0.35841173918627944
615,-0.13372049828416985
616,-0.8680486639180935
617,-0.06248823242015367
618,-0.6731014860973319
619,-0.6216499826006684
620,-0.154135583439243
621,-0.768754743764118
622,-0.26453655821757643
623,-0.5220705995757274
624,-0.40327729214392594
625,-0.39684955346937
626,-0.3737662292934295
627,-0.5484227734296415
628,-0.11177526443275963
629,-0.3555281620161921
630,-0.19910730967030396
631,-0.4326711524449221
632,-0.1971299996108157
633,-0.15538645298255996
634,-0.8440077107456863
635,-0.7224024169139092
636,-0.766892776791433
637,-0.20754783819833778
638,-0.3690203953632894
639,-0.37884103532541513
640,-0.6823425716981685
641,-0.8674766196096038
642,-0.723600348454644
643,-0.5975480054886612
644,-1.0412341679148394
645,-0.5511666072033674
646,-0.006701217605875074
647,-0.11476695244697414
648,-0.24911592564805812
649,-0.8575278934203967
650,-0.1922555863732827
651,-0.16671786645112097
652,-0.1048711568083792
653,-0.7825612245303704
654,-0.050772341288631485
655,-0.2857773763413361
656,-0.4758885743942634
657,-0.30512323308306694
658,-0.8162519997672023
659,-0.886129429929607
660,-0.09680089948451943
661,-0.1844879340615345
662,-0.5573245281210789
663,-0.2326453205603745
664,-0.7731786758129006
665,-0.3419176777733802
666,-0.26642379427661744
667,-0.1760728208036669
668,-2.064566747259297
669,-0.4051392591166108
670,-0.017820989287270536
671,-0.37320772592574913
672,-1.4466910917045104
673,-0.11264141220881822
674,-0.11997819337072552
675,-0.11374541032536581
676,-0.03805920784431905
677,-0.3287821356527005
678,-0.558921826609906
679,-0.05281932043582062
680,-1.6635655810977135
681,-0.8290351994040629
682,-0.06448899880485781
683,-0.15235955340375898
684,-0.8861007311199197
685,-0.0071519205351119434
686,-0.3840030363751448
687,-0.7228014279438624
688,-0.7056717613249539
689,-1.433673800479544
690,-0.4131337950826208
691,-0.10178499208131984
692,-0.3536910781964152
693,-0.29233574449267385
694,-0.4810864384205624
695,-0.5087265964072978
696,-0.3742053365092786
697,-0.23972027314215727
698,-1.1062012072695184
699,-1.2575617068973741
700,-0.7807660188364748
701,-0.46515611265697676
702,-0.6223505279037962
703,-0.3345822451605331
704,-0.48274411218787483
705,-1.3016631361412687
706,-0.6396840951485044
707,-0.07532769994633019
708,-0.2557199677984984
709,-0.010053011657997558
710,-1.6913274412824706
711,-0.8882117006944213
712,-0.45761229159744854
713,-0.9882027121193606
714,-0.3622429685125357
715,-0.47640771698624956
716,-0.024779959347511964
717,-0.3144229278949044
718,-0.5926469308487513
719,-0.5306362963111925
720,-0.26175161442341144
721,-0.3308620456587145
722,-0.05389372503224724
723,-0.04309581149416097
724,-0.2401870994825782
725,-0.05591795049303493
726,-0.2930193974444162
727,-0.22980289909379673
728,-0.34056311048489885
729,-1.0414276155031157
730,-0.36161943834857413
731,-0.5163557177201572
732,-0.09123703081485617
733,-1.384441755882989
734,-0.5546556133793955
735,-0.007011637391006016
736,-0.7080423693840391
737,-0.48027157245111063
738,-0.17628500512356865
739,-0.20528640360620534
740,-1.2223918830909672
741,-0.4763692071540291
742,-0.420796722506612
743,-0.018814727309626203
744,-0.2058100030641149
745,-0.9339086829438517
746,-0.2147832319818079
747,-0.5217768427999212
748,-0.20443247705600492
749,-0.08505793687895481
750,-0.13324264835312674
751,-0.026846889568821832
752,-0.1498189877874393
753,-0.4823416714345911
754,-0.6034519125782556
755,-0.28655002022300013
756,-0.16192551874980407
757,-0.010107688668362839
758,-0.3673269629812799
759,-0.5197022963475099
760,-0.2002442629545099
761,-0.224372943440436
762,-0.24936191607909142
763,-1.1341142342759634
764,-1.5280400721251552
765,-0.697498796907705
766,-0.11555579529649884
767,-0.16451095035395538
768,-0.4591264903019396
769,-0.7839230195362528
770,-0.7292169481434286
771,-0.2706322447143259
772,-0.23711616348518144
773,-0.19052589390985628
774,-0.6745751552250011
775,-0.01525172761213222
776,-0.022474202056205282
777,-0.7269811609485144
778,-0.5210986830830722
779,-0.008712648707454352
780,-1.2630163483009018
781,-0.03848271805976668
782,-0.06931253090524625
783,-0.6895380996483877
784,-0.5223679546434971
785,-0.378336567758956
786,-0.25096808612348437
787,-0.3618555542065551
788,-0.07239301244664198
789,-0.14370456553552616
790,-0.07611486521774116
791,-0.6872161088775494
792,-1.0251937219411897
793,-0.12208176943628389
794,-0.4182591745969351
795,-0.15139836695290448
796,-0.1322640652991758
797,-0.026529559118098293
798,-0.2679662815485142
799,-0.07750274101176764
800,-0.07747824831758286
801,-0.7078168474162714
802,-0.6906040855383018
803,-0.25651436078731044
804,-0.7627809597686042
805,-0.16439832965056728
806,-0.004350265297682993
807,-0.45722058833793544
808,-0.29418123388152967
809,-0.6009608896111551
810,-0.26535017254787047
811,-0.0022423834217286864
812,-0.4303071961848964
813,-0.27666644581026306
814,-0.2920663156038731
815,-0.311697789030866
816,-0.7816075489381602
817,-0.5494528461005169
818,-0.1215308450030425
819,-0.31042784174962484
820,-0.5267831885508415
821,-0.21701210576026114
822,-0.7463278686337189
823,-0.9415939649991635
824,-0.11792140320100285
825,-0.5179219828943531
826,-0.6207255603281271
827,-0.4477075247083942
828,-1.2799108038044853
829,-0.15299289006497913
830,-0.19742950392864977
831,-0.4013789645890852
832,-0.03643684335734063
833,-0.6391969318005144
834,-0.5677455495767665
835,-0.40403268222020583
836,-0.05597287647941475
837,-0.6794610505876731
838,-0.8355996590672354
839,-0.6904059819069547
840,-0.014693099264263508
841,-0.4666529873594401
842,-0.24687904517978
843,-0.6582910460439088
844,-0.685205277969022
845,-0.31494582178730496
846,-0.09709090495991102
847,-0.8441819014623235
848,-0.19902782956006976
849,-0.01928658640018972
850,-0.7372651975277303
851,-0.9298416275469822
852,-0.8829134688017909
853,-0.5580431605103552
854,-0.2391866091604243
855,-0.07079636439333596
856,-0.10201848991775744
857,-0.01122614009886351
858,-0.2782982877654468
859,-0.06970799291714398
860,-0.17243300925995084
861,-0.024740734723405763
862,-0.8247172214973734
863,-0.907058683775941
864,-0.4097394128138324
865,-0.2672117424157078
866,-0.2974105505246596
867,-0.7848533431651192
868,-0.1011966556144968
869,-0.0906996584938239
870,-0.2669081010346271
871,-0.9393289570801422
872,-0.03930284514495982
873,-0.4455579456146794
874,-0.08282588412759201
875,-0.009745181824123404
876,-0.18491266801646974
877,-0.08058404918780358
878,-0.661586562809723
879,-0.08752316884527957
880,-0.0855553474253956
881,-0.04467854308078661
882,-0.0885967972201509
883,-0.7036766932083703
884,-0.09528062988650994
885,-0.014378290689002975
886,-0.47365040582223256
887,-0.1608450114701434
888,-0.1210090489092807
889,-0.11709209432517538
890,-0.44681191956380234
891,-0.3594605644612817
892,-0.6373937109962636
893,-0.09451980444039243
894,-0.9051209199176423
895,-0.3321557270752941
896,-0.15483629827956427
897,-0.9901458256089941
898,-0.08973201602184841
899,-0.18804999997752458
900,-0.09974114164877
901,-0.3969004672020759
902,-0.3603330254607489
903,-0.27041853373013447
904,-0.3220989031793935
905,-0.035104308317250595
906,-0.3063067113098491
907,-0.20332852270641766
908,-0.286539426332787
909,-0.003425010705037336
910,-0.20059029221492033
911,-0.4807337425988564
912,-0.8688771461592809
913,-0.015166017116519534
914,-0.78918981627939
915,-0.5578872440797693
916,-1.4040335349799582
917,-0.05243232089739643
918,-0.3655224195616044
919,-0.2939833416093141
920,-0.5071522341036728
921,-0.9897676921243991
922,-0.09109589672727673
923,-0.23787821347663216
924,-0.16136562759137812
925,-0.3462056083213231
926,-0.5728614916783077
927,-0.045205825763316936
928,-0.12488134918490616
929,-0.20136130893155577
930,-0.17754396805587339
931,-0.21241743865180807
932,-0.38747731352172393
933,-0.1416892675582371
934,-0.5170152181781674
935,-0.20008303613427447
936,-1.6341566728255714
937,-0.34485153863842816
938,-0.12563772994708436
939,-0.5225035340665138
940,-0.052998376139813334
941,-0.016797297915597552
942,-0.5783443880851187
943,-0.3177890084588534
944,-0.35014084304755966
945,-0.18283294343595122
946,-0.3364363498527968
947,-0.6770561062163085
948,-0.09668179764533143
949,-0.005726385852338551
950,-0.19667300860176143
951,-0.642279481378747
952,-0.14004997164880348
953,-0.39127463237497656
954,-0.09073338988303721
955,-0.886350617260771
956,-0.021263896459678
957,-0.07004770895414549
958,-0.6037371957091889
959,-0.12660508987892258
960,-0.043456623097577876
961,-0.11086726283965247
962,-0.3147854347391439
963,-0.16399014880722493
964,-0.045253524032295746
965,-0.6632038879004346
966,-0.34651985574047806
967,-0.005841207024722115
968,-0.36177025847849864
969,-0.5407379387374474
970,-0.44687407114673416
971,-0.078890327018426
972,-0.3161828139008879
973,-0.17938105640092536
974,-0.12299448139660447
975,-0.06952759043849767
976,-0.05743510077339766
977,-0.30664297331468665
978,-0.23969074769782997
979,-0.387979756818307
980,-0.169097870765183
981,-0.46424177353162766
982,-0.2407434416229489
983,-0.41233267410284363
984,-0.40381039044427824
985,-0.19524514944626584
986,-0.8367256280025049
987,-0.2798873800329584
988,-0.10739307807770039
989,-0.6526816888006386
990,-0.5341358816151971
991,-0.10736858538351572
992,-0.025430339273941723
993,-0.32416500676606325
994,-0.43955203308614765
995,-0.1032077717851166
996,-0.03002072571559037
997,-0.06052068961623836
998,-0.2954546501277872
999,-0.3112892791584701
1000,-0.2722073581248271
1001,-0.03924908050773768
1002,-0.15320243205450446
1003,-0.03950167394954763
1004,-0.5837435489922851
1005,-0.47575580210880225
1006,-0.18871083781319578
1007,-0.4327067787770648
1008,-0.13456635281962015
1009,-0.1844899583314107
1010,-0.16718937884992202
1011,-0.30511043872385846
1012,-0.6493234816885104
1013,-0.2534102374952034
1014,-0.04514367418038507
1015,-0.041036997054562145
1016,-0.13260378133617762
1017,-0.3363317768553255
1018,-0.22063717420265683
1019,-0.03428664167785061
1020,-0.10171819820696876
1021,-0.07156907635079393
1022,-0.29873924397433466
1023,-0.5290448738933955
1024,-0.41647616582006436
1025,-0.10803861165594514
1026,-0.408313878131059
1027,-0.37475835328819024
1028,-0.10757348055634677
1029,-0.6426171050700789
1030,-0.15477161817504514
1031,-0.529745909342239
1032,-0.19097376455794618
1033,-0.15886819901624175
1034,-0.2510261082788669
1035,-0.15797926043294533
1036,-0.065177508307623
1037,-0.17073834000101934
1038,-0.7576107571986607
1039,-0.6005443469656944
1040,-0.13978798357681887
1041,-0.15731001702819564
1042,-0.031157037790651872
1043,-0.2043940286534536
1044,-0.15202153925370418
1045,-0.5282242315399065
1046,-0.24331581614022546
1047,-0.46729833551218924
1048,-0.2613179529849776
1049,-0.043190073947401854
1050,-0.5028415202004624
1051,-0.28933853440945817
1052,-0.21624102096783204
1053,-0.10405074658194233
1054,-0.05517476397990425
1055,-0.14529152088456138
1056,-0.27245159641064337
1057,-0.05430230298043684
1058,-0.11761179807326708
1059,-0.10093759966025626
1060,-0.20764269809376232
1061,-0.020546954785949284
1062,-0.1455039949918311
1063,-0.07250014656126193
1064,-0.027696559761051235
1065,-0.9276434423364206
1066,-0.39709650296720206
1067,-0.23899868917700898
1068,-0.36143727707858636
1069,-0.19464822198486798
1070,-0.010138619566144893
1071,-0.034168430023821805
1072,-0.4285944110057079
1073,-0.5540015101808137
1074,-0.40822347510155804
1075,-0.06633391506036297
1076,-0.2314828540855157
1077,-0.2099588051709851
1078,-0.32527616904949314
1079,-0.14043637374504397
1080,-0.21895535620732834
1081,-0.041252056587813446
1082,-0.05033669186639945
1083,-0.2569436289103399
1084,-0.1383452015799707
1085,-0.20691768440528321
1086,-0.007877721616545695
1087,-0.31151738655221956
1088,-0.037743214771256466
1089,-0.07718506386928152
1090,-0.24537293533900187
1091,-0.01662355535212224
1092,-0.26871702933337444
1093,-0.2788111171340239
1094,-0.12534464144012417
1095,-0.1677094973655702
1096,-0.00924630816391222
1097,-0.07077988680950678
1098,-0.06697349686919785
1099,-0.11057615956562189
1100,-0.14387101895193044
1101,-0.11591113797385606
1102,-0.44633697744167017
1103,-0.05702025336876
1104,-0.31695296494593667
1105,-0.08129198785026984
1106,-0.4439971605379425
1107,-0.18857728266005488
1108,-0.28135497826710953
1109,-0.3015475973921589
1110,-0.0736406488635232
1111,-0.5427797144371114
1112,-0.1318305082226139
1113,-0.12544875120197668
1114,-0.02123267577452828
1115,-0.23280311765727885
1116,-0.17033486287876612
1117,-0.09292575947577689
1118,-0.3056669933494263
1119,-0.3482342998744109
1120,-0.47037955049775265
1121,-0.25817859675404653
1122,-0.026129040047224966
1123,-0.021232675774528385
1124,-0.3390277873798843
1125,-0.3041548143895361
1126,-0.7003892484573064
1127,-0.15849770137047953
1128,-0.3460700288983059
1129,-0.3071727910101136
1130,-0.5360170242462933
1131,-0.6073851230346159
1132,-0.25373683759591315
1133,-0.06008508396096699
1134,-0.03947655866958761
1135,-0.17422182620267337
1136,-0.5170084835410781
1137,-0.08150594293875794
1138,-0.12945744636385997
1139,-0.37692963560124304
1140,-0.5293041908008953
1141,-0.11562811123985085
1142,-0.6815865908258292
1143,-0.10209215263576323
1144,-0.35527466072651415
1145,-0.4923239016159736
1146,-0.43120679673419965
1147,-0.15707930654575514
1148,-0.3056112230656972
1149,-0.33965734097988665
1150,-0.21665808569832823
1151,-0.21995861738095968
1152,-0.17227634920337095
1153,-0.6496788243658677
1154,-0.24279667354823942
1155,-0.2654215694719552
1156,-0.41266310931846
1157,-0.38689332955895234
1158,-0.18559193217808212
1159,-0.1400914395324039
1160,-0.12962384936717938
