seed,gen,best_fitness,mean_fitness,best_expr,node_count,total_info,monotonicity,mean_rate,parsimony
0,10,-0.07486432,-4000000.11836034,-1,1,-13.2878,0.0,-3.2582,0.05
0,20,-0.07486432,-2000000.11766616,-1,1,-13.2878,0.0,-3.2582,0.05
0,30,-0.07486432,-4000000.11812959,-1,1,-13.2878,0.0,-3.2582,0.05
0,40,-0.07486432,-6000000.10929705,-1,1,-13.2878,0.0,-3.2582,0.05
0,50,-0.07486432,-3000000.11685481,-1,1,-13.2878,0.0,-3.2582,0.05
0,60,-0.07486432,-8000000.1101407,-1,1,-13.2878,0.0,-3.2582,0.05
0,70,-0.07486432,-0.11900662,-1,1,-13.2878,0.0,-3.2582,0.05
0,80,-0.07486432,-6000000.11407833,-1,1,-13.2878,0.0,-3.2582,0.05
0,90,-0.07486432,-8000000.10877373,-1,1,-13.2878,0.0,-3.2582,0.05
0,100,-0.07486432,-6000000.11487756,-1,1,-13.2878,0.0,-3.2582,0.05
0,110,-0.07486432,-7000000.11448309,-1,1,-13.2878,0.0,-3.2582,0.05
0,120,-0.07486432,-2000000.11464766,-1,1,-13.2878,0.0,-3.2582,0.05
0,130,-0.07486432,-5000000.11583945,-1,1,-13.2878,0.0,-3.2582,0.05
0,140,-0.07486432,-5000000.12376022,-1,1,-13.2878,0.0,-3.2582,0.05
0,150,-0.07486432,-3000000.12131251,-1,1,-13.2878,0.0,-3.2582,0.05
0,160,-0.07486432,-4000000.11466049,-1,1,-13.2878,0.0,-3.2582,0.05
0,170,-0.07486432,-7000000.10905303,-1,1,-13.2878,0.0,-3.2582,0.05
0,180,-0.07486432,-2000000.11506901,-1,1,-13.2878,0.0,-3.2582,0.05
0,190,-0.07486432,-6000000.11282908,-1,1,-13.2878,0.0,-3.2582,0.05
0,200,-0.07486432,-2000000.11583386,-1,1,-13.2878,0.0,-3.2582,0.05
0,210,-0.07486432,-7000000.11590813,-1,1,-13.2878,0.0,-3.2582,0.05
0,220,-0.07486432,-6000000.11574479,-1,1,-13.2878,0.0,-3.2582,0.05
0,230,-0.07486432,-9000000.11281428,-1,1,-13.2878,0.0,-3.2582,0.05
0,240,-0.07486432,-7000000.11046148,-1,1,-13.2878,0.0,-3.2582,0.05
0,250,-0.07486432,-8000000.11286842,-1,1,-13.2878,0.0,-3.2582,0.05
0,260,-0.07486432,-6000000.11428421,-1,1,-13.2878,0.0,-3.2582,0.05
0,270,-0.07486432,-1000000.11960559,-1,1,-13.2878,0.0,-3.2582,0.05
0,280,-0.07486432,-8000000.10997966,-1,1,-13.2878,0.0,-3.2582,0.05
0,290,-0.07486432,-3000000.11284836,-1,1,-13.2878,0.0,-3.2582,0.05
0,300,-0.07486432,-7000000.11664388,-1,1,-13.2878,0.0,-3.2582,0.05
0,310,-0.07486432,-6000000.11644649,-1,1,-13.2878,0.0,-3.2582,0.05
0,320,-0.07486432,-4000000.11961779,-1,1,-13.2878,0.0,-3.2582,0.05
0,330,-0.07486432,-1000000.11689812,-1,1,-13.2878,0.0,-3.2582,0.05
0,340,-0.07486432,-3000000.11929635,-1,1,-13.2878,0.0,-3.2582,0.05
0,350,-0.07486432,-1000000.1227897,-1,1,-13.2878,0.0,-3.2582,0.05
0,360,-0.07486432,-2000000.12116977,-1,1,-13.2878,0.0,-3.2582,0.05
0,370,-0.07486432,-7000000.11549651,-1,1,-13.2878,0.0,-3.2582,0.05
0,380,-0.07486432,-4000000.11668379,-1,1,-13.2878,0.0,-3.2582,0.05
0,390,-0.07486432,-7000000.1110903,-1,1,-13.2878,0.0,-3.2582,0.05
0,400,-0.07486432,-6000000.11128401,-1,1,-13.2878,0.0,-3.2582,0.05
0,410,-0.07486432,-1000000.11437189,-1,1,-13.2878,0.0,-3.2582,0.05
0,420,-0.07486432,-3000000.11733483,-1,1,-13.2878,0.0,-3.2582,0.05
0,430,-0.07486432,-2000000.11994128,-1,1,-13.2878,0.0,-3.2582,0.05
0,440,-0.07486432,-3000000.11267393,-1,1,-13.2878,0.0,-3.2582,0.05
