seed,gen,best_fitness,mean_fitness,best_expr,node_count,total_info,monotonicity,mean_rate,parsimony
0,690,-0.00034323,-0.02631945,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,700,-0.00034323,-1000000.02431792,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,710,-0.00034323,-1000000.0254857,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,720,-0.00034323,-2000000.0262451,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,730,-0.00034323,-1000000.02459689,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,740,-0.00034323,-3000000.02519931,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,750,-0.00034323,-3000000.02570156,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,760,-0.00034323,-1000000.02686736,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,770,-0.00034323,-0.02508442,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,780,-0.00034323,-1000000.0245745,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,790,-0.00034323,-1000000.02580703,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,800,-0.00034323,-1000000.02530074,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,810,-0.00034323,-2000000.02496565,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,820,-0.00034323,-0.02724411,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,830,-0.00034323,-2000000.02513133,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,840,-0.00034323,-0.0256944,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,850,-0.00034323,-2000000.02551484,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,860,-0.00034323,-1000000.02663793,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,870,-0.00034323,-3000000.02488286,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,880,-0.00034323,-1000000.02425993,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,890,-0.00034323,-1000000.02435513,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,900,-0.00034323,-0.02571768,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,910,-0.00034323,-1000000.02505463,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,920,-0.00034323,-2000000.02607687,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,930,-0.00034323,-0.02656675,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,940,-0.00034323,-2000000.02409069,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,950,-0.00034323,-0.02589019,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,960,-0.00034323,-2000000.02508257,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,970,-0.00034323,-4000000.02415886,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,980,-0.00034323,-5000000.02352308,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,990,-0.00034323,-3000000.02671163,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1000,-0.00034323,-1000000.02475499,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1010,-0.00034323,-1000000.02598158,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1020,-0.00034323,-2000000.02495112,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1030,-0.00034323,-1000000.02601181,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1040,-0.00034323,-4000000.02390246,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1050,-0.00034323,-2000000.02532289,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1060,-0.00034323,-1000000.02702939,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1070,-0.00034323,-1000000.02521348,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1080,-0.00034323,-1000000.02542444,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1090,-0.00034323,-0.02530628,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1100,-0.00034323,-2000000.02684925,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1110,-0.00034323,-2000000.02599767,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1120,-0.00034323,-1000000.02468833,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1130,-0.00034323,-0.02598638,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1140,-0.00034323,-1000000.0255891,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1150,-0.00034323,-3000000.02356341,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1160,-0.00034323,-2000000.02429361,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1170,-0.00034323,-4000000.02486775,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
