seed,gen,best_fitness,mean_fitness,best_expr,node_count,total_info,monotonicity,mean_rate,parsimony
0,10,-0.0048606,-2000000.01198927,0,1,0.3485,0.0,0.0,0.005
0,20,-0.0048606,-1000000.012477,0,1,0.3485,0.0,0.0,0.005
0,30,-0.0048606,-3000000.01131598,0,1,0.3485,0.0,0.0,0.005
0,40,-0.0048606,-1000000.01199209,0,1,0.3485,0.0,0.0,0.005
0,50,-0.0048606,-0.01228277,0,1,0.3485,0.0,0.0,0.005
0,60,-0.0048606,-1000000.01120635,0,1,0.3485,0.0,0.0,0.005
0,70,-0.0048606,-0.01238061,0,1,0.3485,0.0,0.0,0.005
0,80,-0.00034323,-2000000.01792586,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,90,-0.00034323,-1000000.02480479,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,100,-0.00034323,-2000000.02488789,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,110,-0.00034323,-0.02317366,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,120,-0.00034323,-2000000.02634547,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,130,-0.00034323,-1000000.02436154,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,140,-0.00034323,-2000000.02545104,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,150,-0.00034323,-2000000.02557627,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,160,-0.00034323,-0.02481861,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,170,-0.00034323,-0.02566957,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,180,-0.00034323,-0.02515298,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,190,-0.00034323,-3000000.02521767,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,200,-0.00034323,-1000000.02666958,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,210,-0.00034323,-3000000.02579077,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,220,-0.00034323,-1000000.02326747,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,230,-0.00034323,-2000000.02494304,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,240,-0.00034323,-0.02527851,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,250,-0.00034323,-0.02391466,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,260,-0.00034323,-0.02645996,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,270,-0.00034323,-1000000.02726895,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,280,-0.00034323,-0.02476101,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,290,-0.00034323,-0.0250099,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,300,-0.00034323,-2000000.02370645,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,310,-0.00034323,-0.02581881,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,320,-0.00034323,-1000000.02803319,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,330,-0.00034323,-2000000.02485482,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,340,-0.00034323,-1000000.02521737,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,350,-0.00034323,-1000000.02643175,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,360,-0.00034323,-0.0249609,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,370,-0.00034323,-0.0251015,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,380,-0.00034323,-0.0252292,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,390,-0.00034323,-3000000.02537608,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,400,-0.00034323,-1000000.02467608,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,410,-0.00034323,-0.02629713,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,420,-0.00034323,-0.02690723,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,430,-0.00034323,-1000000.02523723,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,440,-0.00034323,-3000000.02493901,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,450,-0.00034323,-4000000.02481209,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,460,-0.00034323,-1000000.02539374,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,470,-0.00034323,-0.02531321,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,480,-0.00034323,-2000000.02553388,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,490,-0.00034323,-0.02628829,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,500,-0.00034323,-3000000.02518997,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,510,-0.00034323,-1000000.02579096,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,520,-0.00034323,-3000000.0244889,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,530,-0.00034323,-3000000.02592843,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,540,-0.00034323,-1000000.025002,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,550,-0.00034323,-3000000.0240047,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,560,-0.00034323,-1000000.02501188,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,570,-0.00034323,-2000000.02510013,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,580,-0.00034323,-2000000.02612083,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,590,-0.00034323,-4000000.02370985,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,600,-0.00034323,-1000000.02515509,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,610,-0.00034323,-1000000.02560946,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,620,-0.00034323,-1000000.02529173,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,630,-0.00034323,-1000000.0255355,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,640,-0.00034323,-1000000.02444034,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,650,-0.00034323,-1000000.02498772,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,660,-0.00034323,-3000000.02461489,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,670,-0.00034323,-3000000.02490128,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,680,-0.00034323,-0.02595365,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,690,-0.00034323,-0.02551486,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,700,-0.00034323,-1000000.02697332,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,710,-0.00034323,-3000000.02596678,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,720,-0.00034323,-2000000.0248037,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,730,-0.00034323,-2000000.02532505,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,740,-0.00034323,-0.02567774,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,750,-0.00034323,-2000000.02441512,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,760,-0.00034323,-2000000.02454617,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,770,-0.00034323,-1000000.02638858,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,780,-0.00034323,-0.02389604,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,790,-0.00034323,-2000000.02643491,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,800,-0.00034323,-2000000.0251394,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,810,-0.00034323,-0.02611109,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,820,-0.00034323,-2000000.02690397,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,830,-0.00034323,-3000000.02512809,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,840,-0.00034323,-0.02505462,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,850,-0.00034323,-3000000.025243,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,860,-0.00034323,-2000000.02589636,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,870,-0.00034323,-2000000.02639145,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,880,-0.00034323,-0.02558255,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,890,-0.00034323,-0.02541049,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,900,-0.00034323,-0.02543873,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,910,-0.00034323,-0.0266322,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,920,-0.00034323,-2000000.02575681,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,930,-0.00034323,-1000000.02636134,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,940,-0.00034323,-0.02603366,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,950,-0.00034323,-1000000.02648999,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,960,-0.00034323,-2000000.02495474,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,970,-0.00034323,-0.02465093,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,980,-0.00034323,-1000000.0267111,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,990,-0.00034323,-0.02608948,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1000,-0.00034323,-0.02556926,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1010,-0.00034323,-0.02555114,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1020,-0.00034323,-2000000.02586508,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1030,-0.00034323,-0.02632695,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1040,-0.00034323,-2000000.02523734,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1050,-0.00034323,-1000000.02521484,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1060,-0.00034323,-1000000.02285376,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1070,-0.00034323,-2000000.02633438,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1080,-0.00034323,-0.02586651,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,1090,-0.00034323,-1000000.02501445,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
