seed,gen,best_fitness,mean_fitness,best_expr,node_count,accuracy,conv_bonus,parsimony,terms_t10
0,290,-0.0097746,-72000103.71041892,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,300,-0.0097746,-75000101.00869124,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,310,-0.0097746,-59000123.08617284,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,320,-0.0097746,-61000124.61817774,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,330,-0.0097746,-77000096.20782702,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,340,-0.0097746,-70000099.44841969,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,350,-0.0097746,-65000109.56445945,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,360,-0.0097746,-73000134.65084279,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,370,-0.0097746,-65000086.76707267,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,380,-0.0097746,-69000142.46509837,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,390,-0.0097746,-59000117.28423668,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,400,-0.0097746,-59000120.32665723,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,410,-0.0097746,-87000146.904226,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,420,-0.0097746,-77000134.99476537,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,430,-0.0097746,-67000110.64384331,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,440,-0.0097746,-62000121.91208285,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,450,-0.0097746,-68000131.5486909,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,460,-0.0097746,-71000110.24549764,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,470,-0.0097746,-71000123.72649892,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,480,-0.0097746,-63000114.65068021,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,490,-0.0097746,-65000142.36792952,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,500,-0.0097746,-76000147.15588246,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,510,-0.0097746,-68000140.73830308,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,520,-0.0097746,-69000113.32090387,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,530,-0.0097746,-65000135.75529673,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,540,-0.0097746,-71000137.60902129,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
0,550,-0.0097746,-67000130.96730683,(((1 / k) / -8) / k),7,-0.0122746,0.75,0.035,"[1.0, -0.125, -0.03125, -0.013889, -0.007812, -0.005, -0.003472, -0.002551, -0.001953, -0.001543]"
